Date,VWO,ACWI,VDE,VOO,ICLN,VEA,VDC,XL,EBIZ,TDOC,DIS,TSLA,MARA,MS,MSTR,Z,GLD,U,COIN,TSM,PTON,BNDX,AGG,ZM,ADM,CXSE,VYM,EDV,BND,TMF,VXF,QQQ,TQQQ,CURE,VBK,YINN,CWEB,VIG,PLTR,DLO,SOXL,MOS,NOBL,TMV,SHY,IEF,USDJPY=X,PFF,FNGU,NVDA,MU,SOXX,INDA,VGK,V,XLV,PFFD,PDD,AMZN
2024-07-16,45.40999984741211,116.69000244140625,129.94000244140625,519.0399780273438,14.09000015258789,51.40999984741211,206.0,77.73999786376953,25.270000457763672,10.09000015258789,98.47000122070312,256.55999755859375,26.719999313354492,105.2730712890625,166.42999267578125,54.02000045776367,228.2899932861328,17.649999618530273,251.49000549316406,185.35585021972656,3.940000057220459,49.02009582519531,97.84255981445312,59.15999984741211,64.01296997070312,27.18000030517578,123.8499984741211,75.12999725341797,72.58621215820312,52.33000183105469,181.4199981689453,496.3399963378906,81.30000305175781,126.12999725341797,267.94000244140625,23.84000015258789,31.68000030517578,190.4499969482422,28.670000076293945,8.170000076293945,65.30000305175781,29.551427841186523,99.76000213623047,33.060001373291016,81.4349136352539,94.5027847290039,158.14100646972656,31.667261123657227,502.739990234375,126.34918975830078,127.48999786376953,261.7900085449219,57.36000061035156,69.01000213623047,268.7111511230469,149.86000061035156,19.78155517578125,135.83999633789062,193.02000427246094
2024-07-17,44.75,115.22000122070312,130.9499969482422,511.7900085449219,13.800000190734863,51.119998931884766,208.6199951171875,78.73999786376953,24.56999969482422,10.029999732971191,97.30999755859375,248.5,25.549999237060547,106.0064697265625,159.0,52.720001220703125,227.22999572753906,18.09000015258789,249.10000610351562,170.5704345703125,3.8949999809265137,49.000179290771484,97.9121322631836,59.099998474121094,65.16314697265625,26.90999984741211,124.29000091552734,75.16000366210938,72.6557846069336,52.369998931884766,178.57000732421875,481.7699890136719,74.1500015258789,127.9000015258789,262.57000732421875,22.809999465942383,31.0,190.14999389648438,28.219999313354492,8.039999961853027,51.54999923706055,30.375057220458984,100.62000274658203,33.040000915527344,81.4448471069336,94.58231353759766,158.35000610351562,31.617765426635742,451.5,117.97990417480469,119.5,243.1699981689453,57.09000015258789,68.63999938964844,272.1542663574219,150.5399932861328,19.692493438720703,131.82000732421875,187.92999267578125
2024-07-18,44.36000061035156,114.23999786376953,131.05999755859375,507.94000244140625,13.75,50.619998931884766,207.36000061035156,78.3499984741211,24.040000915527344,9.3100004196167,96.79000091552734,249.22999572753906,23.649999618530273,103.8756332397461,155.51600646972656,50.970001220703125,225.77999877929688,16.3700008392334,233.24000549316406,171.2379608154297,3.690000057220459,48.94042205810547,97.64380645751953,59.150001525878906,64.24102783203125,26.729999542236328,123.31999969482422,74.38999938964844,72.46694946289062,51.18000030517578,175.80999755859375,479.489990234375,73.04000091552734,118.83000183105469,257.8500061035156,22.239999771118164,30.219999313354492,188.5500030517578,28.639999389648438,7.820000171661377,51.65999984741211,29.601041793823242,99.80000305175781,33.790000915527344,81.40512084960938,94.31391906738281,155.68600463867188,31.548471450805664,446.05999755859375,121.07963562011719,117.44999694824219,243.89999389648438,57.150001525878906,68.08000183105469,268.6113586425781,147.1199951171875,19.692493438720703,132.0800018310547,183.75
2024-07-19,43.93000030517578,113.48999786376953,129.61000061035156,504.54998779296875,13.670000076293945,50.31999969482422,206.8000030517578,78.08999633789062,24.059999465942383,9.09000015258789,95.73999786376953,239.1999969482422,24.729999542236328,101.17987823486328,177.85000610351562,50.40999984741211,221.72999572753906,16.209999084472656,257.7900085449219,165.160400390625,3.5899999141693115,48.88066864013672,97.44503784179688,58.869998931884766,63.64611053466797,26.739999771118164,122.43000030517578,73.80999755859375,72.27809143066406,50.25,175.3000030517578,475.239990234375,71.05999755859375,120.45999908447266,257.1499938964844,21.649999618530273,29.770000457763672,187.3800048828125,28.579999923706055,7.849999904632568,47.0,29.412500381469727,98.98999786376953,34.439998626708984,81.36538696289062,94.01570892333984,157.14999389648438,31.52867317199707,431.0,117.91991424560547,114.26000213623047,236.44000244140625,56.18000030517578,67.66999816894531,264.9287414550781,147.8699951171875,19.672698974609375,133.0399932861328,183.1300048828125
2024-07-22,44.27000045776367,114.66000366210938,128.9499969482422,509.7900085449219,13.829999923706055,50.810001373291016,206.9199981689453,78.13999938964844,24.420000076293945,9.1899995803833,94.12999725341797,251.50999450683594,23.950000762939453,101.52676391601562,180.00900268554688,51.54999923706055,221.8000030517578,16.469999313354492,265.1499938964844,168.7272491455078,3.630000114440918,48.84082794189453,97.40528106689453,58.63999938964844,63.606449127197266,27.1299991607666,122.93000030517578,73.3499984741211,72.24827575683594,49.70000076293945,177.75,482.32000732421875,74.16000366210938,122.8499984741211,260.44000244140625,23.030000686645508,31.25,188.61000061035156,28.459999084472656,7.840000152587891,52.93000030517578,29.164419174194336,99.31999969482422,34.83000183105469,81.37532806396484,93.92623901367188,157.4219970703125,31.59796714782715,458.55999755859375,123.52943420410156,115.27999877929688,246.24000549316406,56.630001068115234,68.62000274658203,267.1742248535156,148.72000122070312,19.68259620666504,134.24000549316406,182.5500030517578
2024-07-23,43.810001373291016,114.2699966430664,127.04000091552734,508.94000244140625,13.729999542236328,50.54999923706055,206.14999389648438,77.86000061035156,24.299999237060547,9.300000190734863,90.94000244140625,246.3800048828125,21.649999618530273,102.57731628417969,172.177001953125,51.25,222.5800018310547,16.920000076293945,257.6300048828125,169.1955108642578,3.5899999141693115,48.88066864013672,97.39533996582031,59.41999816894531,61.69280242919922,26.5,122.2300033569336,73.2300033569336,72.25820922851562,49.56999969482422,178.5500030517578,480.6199951171875,73.36000061035156,122.54000091552734,261.19000244140625,22.010000228881836,30.110000610351562,188.27000427246094,28.809999465942383,7.590000152587891,50.529998779296875,28.4499454498291,99.08000183105469,34.90999984741211,81.41504669189453,93.9958267211914,156.89100646972656,31.52867317199707,460.29998779296875,122.57951354980469,114.25,242.57000732421875,55.75,68.02999877929688,264.2601013183594,148.6300048828125,19.643014907836914,133.0800018310547,186.41000366210938
2024-07-24,43.349998474121094,112.0199966430664,126.81999969482422,497.2900085449219,13.920000076293945,49.91999816894531,205.83999633789062,77.79000091552734,23.719999313354492,9.229999542236328,89.80000305175781,215.99000549316406,20.670000076293945,101.06095886230469,167.2689971923828,47.5,221.8000030517578,15.600000381469727,245.05999755859375,159.2123565673828,3.430000066757202,48.781070709228516,97.0971908569336,58.15999984741211,62.11915969848633,26.110000610351562,121.62000274658203,72.04000091552734,72.04949188232422,47.900001525878906,174.1199951171875,463.3800048828125,65.44999694824219,125.79000091552734,254.25,21.260000228881836,28.90999984741211,185.92999267578125,26.600000381469727,7.440000057220459,42.900001525878906,28.340789794921875,98.70999908447266,36.06999969482422,81.45478057861328,93.78707885742188,155.76800537109375,31.2218017578125,384.0899963378906,114.24022674560547,110.27999877929688,229.6699981689453,55.459999084472656,67.4000015258789,253.6613311767578,149.8699951171875,19.46489143371582,131.8699951171875,180.8300018310547
2024-07-25,43.2400016784668,111.44999694824219,128.64999389648438,494.7799987792969,13.930000305175781,49.61000061035156,206.05999755859375,77.69999694824219,23.59000015258789,9.25,89.20999908447266,220.25,20.280000686645508,102.63677978515625,160.64700317382812,48.470001220703125,218.3300018310547,16.18000030517578,231.52000427246094,159.6905975341797,3.450000047683716,48.890621185302734,97.36552429199219,59.61000061035156,62.783477783203125,25.940000534057617,122.05000305175781,72.88999938964844,72.2085189819336,49.06999969482422,176.00999450683594,458.2699890136719,63.27000045776367,123.4000015258789,256.1300048828125,20.530000686645508,28.360000610351562,186.11000061035156,26.6299991607666,7.639999866485596,39.779998779296875,29.075109481811523,99.31999969482422,35.2400016784668,81.46471405029297,93.9958267211914,153.89100646972656,31.31089210510254,378.29998779296875,112.27039337158203,107.44999694824219,224.5500030517578,55.77000045776367,67.16999816894531,253.23219299316406,149.1199951171875,19.494577407836914,129.74000549316406,179.85000610351562
2024-07-26,43.720001220703125,112.7699966430664,129.1999969482422,500.3299865722656,14.109999656677246,50.2599983215332,208.2899932861328,78.48999786376953,24.0,9.369999885559082,89.93000030517578,219.8000030517578,21.56999969482422,103.26116943359375,175.27099609375,49.290000915527344,220.6300048828125,16.610000610351562,242.92999267578125,161.344482421875,3.5999999046325684,49.03005599975586,97.71337127685547,60.09000015258789,63.43788528442383,26.219999313354492,123.5199966430664,73.5999984741211,72.49676513671875,50.16999816894531,178.7899932861328,462.9700012207031,65.08000183105469,125.41999816894531,260.82000732421875,20.84000015258789,28.729999542236328,188.39999389648438,27.18000030517578,7.789999961853027,41.91999816894531,29.34303855895996,100.55000305175781,34.45000076293945,81.57395935058594,94.44314575195312,153.69700622558594,31.479177474975586,384.8699951171875,113.05032348632812,109.41000366210938,229.3699951171875,56.81999969482422,68.12000274658203,258.94073486328125,149.9600067138672,19.613327026367188,130.8000030517578,182.5
2024-07-29,43.56999969482422,112.66999816894531,128.00999450683594,500.70001220703125,13.989999771118164,50.060001373291016,208.36000061035156,78.5199966430664,24.0,9.569999694824219,92.13999938964844,232.10000610351562,20.450000762939453,101.56641387939453,168.48500061035156,49.13999938964844,220.32000732421875,16.350000381469727,234.1999969482422,159.4215850830078,3.6500000953674316,49.15953063964844,97.87238311767578,60.31999969482422,62.763648986816406,25.979999542236328,123.30999755859375,74.23999786376953,72.58621215820312,50.95000076293945,177.8800048828125,463.8999938964844,65.45999908447266,125.9000015258789,259.8599853515625,20.899999618530273,28.799999237060547,188.36000061035156,27.079999923706055,7.800000190734863,41.810001373291016,28.98579978942871,100.66999816894531,33.95000076293945,81.58390045166016,94.60218811035156,154.13900756835938,31.39998435974121,392.04998779296875,111.58045196533203,107.8499984741211,228.88999938964844,56.84000015258789,67.61000061035156,261.07647705078125,150.0500030517578,19.5638484954834,127.58999633789062,183.1999969482422
2024-07-30,43.45000076293945,112.29000091552734,129.92999267578125,498.0799865722656,13.930000305175781,50.16999816894531,207.5399932861328,77.98999786376953,23.760000228881836,9.729999542236328,93.79000091552734,222.6199951171875,19.729999542236328,102.83499908447266,160.40699768066406,49.25,222.52000427246094,16.170000076293945,224.4600067138672,153.97169494628906,3.6700000762939453,49.22924041748047,97.97176361083984,61.04999923706055,61.970428466796875,25.700000762939453,123.5,74.5,72.67566680908203,51.470001220703125,177.92999267578125,457.5299987792969,62.790000915527344,126.19999694824219,259.30999755859375,20.270000457763672,27.850000381469727,188.25,26.3700008392334,7.739999771118164,37.2400016784668,29.34303855895996,101.0999984741211,33.59000015258789,81.61369323730469,94.80099487304688,153.83299255371094,31.409883499145508,370.8500061035156,103.72113037109375,102.55999755859375,220.5800018310547,56.86000061035156,67.86000061035156,262.5734558105469,150.17999267578125,19.5638484954834,123.16000366210938,181.7100067138672
2024-07-31,44.290000915527344,114.12999725341797,130.6699981689453,505.92999267578125,14.149999618530273,50.90999984741211,207.36000061035156,77.8499984741211,24.06999969482422,9.430000305175781,93.69000244140625,232.07000732421875,19.670000076293945,103.20999908447266,161.44400024414062,48.70000076293945,226.5500030517578,16.360000610351562,224.36000061035156,165.19029235839844,3.559999942779541,49.40851593017578,98.49849700927734,60.400001525878906,61.48457717895508,26.389999389648438,124.33000183105469,75.56999969482422,73.07323455810547,53.060001373291016,179.44000244140625,471.07000732421875,68.27999877929688,124.79000091552734,261.4100036621094,21.139999389648438,28.799999237060547,189.7899932861328,26.889999389648438,7.679999828338623,44.38999938964844,29.54150390625,101.08000183105469,32.560001373291016,81.78254699707031,95.49681854248047,152.6699981689453,31.390085220336914,410.4599914550781,117.0099868774414,109.81999969482422,235.3800048828125,57.41999816894531,68.45999908447266,265.1383361816406,149.6300048828125,19.544055938720703,128.88999938964844,186.97999572753906
2024-08-01,43.560001373291016,112.0999984741211,127.19000244140625,499.0299987792969,13.979999542236328,49.61000061035156,208.97000122070312,78.56999969482422,23.479999542236328,8.59000015258789,93.05000305175781,216.86000061035156,18.139999389648438,101.76000213623047,151.18099975585938,45.560001373291016,225.77000427246094,15.350000381469727,212.63999938964844,157.5983123779297,3.319999933242798,49.4793701171875,98.91120910644531,58.970001220703125,59.96754455566406,25.920000076293945,122.6500015258789,76.56999969482422,73.34640502929688,54.47999954223633,174.52000427246094,459.6600036621094,63.36000061035156,128.27000427246094,254.75,20.25,27.479999542236328,187.9499969482422,26.079999923706055,7.340000152587891,35.0,28.63848876953125,101.18000030517578,31.700000762939453,81.9240493774414,95.90460968017578,149.74400329589844,31.490575790405273,376.20001220703125,109.2006607055664,101.51000213623047,218.4199981689453,56.790000915527344,67.04000091552734,265.3977966308594,151.16000366210938,19.652910232543945,127.81999969482422,184.07000732421875
2024-08-02,43.09000015258789,110.12999725341797,123.41000366210938,489.9100036621094,13.9399995803833,48.7400016784668,210.13999938964844,79.26000213623047,22.780000686645508,7.949999809265137,89.56999969482422,207.6699981689453,17.190000534057617,95.8499984741211,144.7989959716797,44.36000061035156,225.33999633789062,15.319999694824219,204.44000244140625,149.3089141845703,3.200000047683716,49.77875900268555,100.01775360107422,58.4900016784668,58.41084671020508,25.899999618530273,120.61000061035156,79.69999694824219,74.18385314941406,59.40999984741211,168.9499969482422,448.75,58.7400016784668,127.62000274658203,247.0800018310547,19.920000076293945,26.850000381469727,186.44000244140625,24.739999771118164,7.150000095367432,29.34000015258789,27.169845581054688,100.83000183105469,28.84000015258789,82.3824462890625,97.39019012451172,149.2010040283203,31.47067642211914,343.0,107.26081848144531,92.69999694824219,206.80999755859375,56.2599983215332,66.52999877929688,266.0464782714844,150.86000061035156,19.613327026367188,127.41000366210938,167.89999389648438
2024-08-05,41.900001525878906,107.23999786376953,120.80000305175781,475.20001220703125,13.479999542236328,47.599998474121094,206.0,77.69999694824219,22.239999771118164,7.599999904632568,87.77999877929688,198.8800048828125,16.950000762939453,92.06999969482422,130.89999389648438,42.83000183105469,222.47999572753906,14.479999542236328,189.47000122070312,147.4059295654297,3.0799999237060547,49.78873825073242,99.93800354003906,55.630001068115234,57.68703079223633,25.81999969482422,117.9000015258789,80.3499984741211,74.11405944824219,60.31999969482422,163.97999572753906,435.3699951171875,53.619998931884766,117.36000061035156,240.47999572753906,19.600000381469727,27.15999984741211,181.77000427246094,24.09000015258789,6.909999847412109,27.889999389648438,26.316448211669922,98.79000091552734,28.43000030517578,82.36251831054688,97.4898910522461,145.58399963378906,31.022945404052734,301.7900085449219,100.44140625,90.41999816894531,203.16000366210938,54.86000061035156,65.05999755859375,255.92678833007812,146.8300018310547,19.37953758239746,126.19000244140625,161.02000427246094
2024-08-06,42.189998626708984,107.97000122070312,121.27999877929688,479.94000244140625,13.550000190734863,47.68000030517578,207.2100067138672,78.23999786376953,22.530000686645508,7.489999771118164,89.97000122070312,200.63999938964844,17.25,92.97000122070312,136.92100524902344,42.40999984741211,220.6999969482422,14.25,194.1699981689453,154.81857299804688,3.069999933242798,49.529266357421875,99.33987426757812,55.83000183105469,57.468894958496094,25.850000381469727,118.72000122070312,77.87999725341797,73.65545654296875,56.43000030517578,165.67999267578125,439.5299987792969,54.959999084472656,118.9000015258789,242.9600067138672,19.0,27.799999237060547,183.02999877929688,26.59000015258789,7.190000057220459,28.579999923706055,26.782840728759766,99.44000244140625,30.219999313354492,82.26287078857422,96.62247467041016,145.7899932861328,31.17218780517578,313.7799987792969,104.24108123779297,89.0,205.0,55.06999969482422,65.2300033569336,257.7431640625,147.50999450683594,19.459125518798828,132.6199951171875,161.92999267578125
2024-08-07,42.52000045776367,107.7699966430664,121.8499984741211,476.6099853515625,13.680000305175781,47.90999984741211,207.4499969482422,78.31999969482422,22.479999542236328,7.159999847412109,85.95999908447266,191.75999450683594,15.84000015258789,92.11000061035156,124.68499755859375,41.77000045776367,220.5500030517578,13.930000305175781,178.91000366210938,154.4698486328125,2.9200000762939453,49.44942855834961,99.04080200195312,55.720001220703125,57.68703079223633,25.799999237060547,118.20999908447266,76.94000244140625,73.47600555419922,55.0,164.0500030517578,434.7699890136719,53.189998626708984,115.44999694824219,240.6300048828125,19.18000030517578,27.309999465942383,182.1300048828125,26.31999969482422,7.360000133514404,26.219999313354492,26.39583396911621,98.86000061035156,30.969999313354492,82.21304321289062,96.27350616455078,144.73199462890625,31.32143211364746,302.0299987792969,98.90154266357422,86.80000305175781,199.2899932861328,55.2599983215332,65.33000183105469,256.0066223144531,146.00999450683594,19.488971710205078,133.14999389648438,162.77000427246094
2024-08-08,43.439998626708984,110.04000091552734,124.54000091552734,487.7300109863281,13.90999984741211,48.72999954223633,209.27000427246094,79.02999877929688,23.170000076293945,7.210000038146973,85.95999908447266,198.83999633789062,17.389999389648438,94.62999725341797,135.99000549316406,49.400001525878906,224.00999450683594,14.359999656677246,192.32000732421875,163.94488525390625,2.9800000190734863,49.46938705444336,98.89126586914062,56.209999084472656,57.98448944091797,26.329999923706055,120.29000091552734,76.29000091552734,73.36634063720703,54.0099983215332,168.4499969482422,448.07000732421875,58.060001373291016,122.79000091552734,247.0399932861328,20.510000228881836,28.780000686645508,185.35000610351562,29.280000686645508,7.840000152587891,31.459999084472656,26.614145278930664,99.91000366210938,31.579999923706055,82.17317962646484,95.98436737060547,146.12399291992188,31.420928955078125,334.739990234375,104.96102142333984,92.06999969482422,213.0399932861328,55.77000045776367,66.23999786376953,259.30999755859375,149.24000549316406,19.61829948425293,138.02000427246094,165.8000030517578
2024-08-09,43.54999923706055,110.52999877929688,124.66000366210938,489.82000732421875,13.850000381469727,48.900001525878906,209.11000061035156,79.1500015258789,23.229999542236328,7.150000095367432,86.20999908447266,200.0,17.030000686645508,94.72000122070312,135.3699951171875,51.91999816894531,224.55999755859375,15.539999961853027,196.2899932861328,166.50543212890625,2.990000009536743,49.639041900634766,99.24018096923828,56.380001068115234,57.944828033447266,26.190000534057617,120.3499984741211,77.55000305175781,73.62554931640625,55.630001068115234,168.5,450.4100036621094,58.849998474121094,124.20999908447266,246.77999877929688,20.399999618530273,28.350000381469727,185.6999969482422,30.010000228881836,7.590000152587891,31.010000228881836,26.842378616333008,99.98999786376953,30.639999389648438,82.193115234375,96.37322235107422,147.66900634765625,31.410980224609375,344.0,104.74104309082031,93.08000183105469,211.77999877929688,55.790000915527344,66.66000366210938,259.760009765625,149.97999572753906,19.60835075378418,138.0399932861328,166.94000244140625
