Date,USDJPY,EURJPY
2019-02-22 00:00:00+00:00,110.70800018310547,125.54000091552734
2019-02-25 00:00:00+00:00,110.77200317382812,125.63200378417969
2019-02-26 00:00:00+00:00,111.0459976196289,126.20600128173828
2019-02-27 00:00:00+00:00,110.55599975585938,125.93000030517578
2019-02-28 00:00:00+00:00,110.86199951171875,126.15599822998047
2019-03-01 00:00:00+00:00,111.35700225830078,126.64600372314453
2019-03-04 00:00:00+00:00,111.93800354003906,127.30999755859375
2019-03-05 00:00:00+00:00,111.7770004272461,126.71900177001953
2019-03-06 00:00:00+00:00,111.86599731445312,126.46900177001953
2019-03-07 00:00:00+00:00,111.62300109863281,126.28099822998047
2019-03-08 00:00:00+00:00,111.63400268554688,125.01000213623047
2019-03-11 00:00:00+00:00,111.08000183105469,124.73999786376953
2019-03-12 00:00:00+00:00,111.34200286865234,125.35800170898438
2019-03-13 00:00:00+00:00,111.30599975585938,125.62799835205078
2019-03-14 00:00:00+00:00,111.19599914550781,125.98999786376953
2019-03-15 00:00:00+00:00,111.75299835205078,126.36000061035156
2019-03-18 00:00:00+00:00,111.56099700927734,126.2699966430664
2019-03-19 00:00:00+00:00,111.37300109863281,126.24800109863281
2019-03-20 00:00:00+00:00,111.4010009765625,126.48999786376953
2019-03-21 00:00:00+00:00,110.66000366210938,126.45800018310547
2019-03-22 00:00:00+00:00,110.80599975585938,126.01000213623047
2019-03-25 00:00:00+00:00,110.08100128173828,124.34200286865234
2019-03-26 00:00:00+00:00,110.06800079345703,124.5199966430664
2019-03-27 00:00:00+00:00,110.55400085449219,124.62000274658203
2019-03-28 00:00:00+00:00,110.48999786376953,124.30999755859375
2019-03-29 00:00:00+00:00,110.63700103759766,124.22000122070312
2019-04-01 00:00:00+00:00,110.99500274658203,124.56999969482422
2019-04-02 00:00:00+00:00,111.45099639892578,124.87899780273438
2019-04-03 00:00:00+00:00,111.30500030517578,124.68000030517578
2019-04-04 00:00:00+00:00,111.3949966430664,125.25499725341797
2019-04-05 00:00:00+00:00,111.65799713134766,125.31199645996094
2019-04-08 00:00:00+00:00,111.71099853515625,125.31099700927734
2019-04-09 00:00:00+00:00,111.45600128173828,125.44999694824219
2019-04-10 00:00:00+00:00,111.1050033569336,125.16400146484375
2019-04-11 00:00:00+00:00,110.98500061035156,125.12000274658203
2019-04-12 00:00:00+00:00,111.62100219726562,125.68900299072266
2019-04-15 00:00:00+00:00,112.02799987792969,126.61000061035156
2019-04-16 00:00:00+00:00,111.94300079345703,126.54900360107422
2019-04-17 00:00:00+00:00,111.99299621582031,126.33799743652344
2019-04-18 00:00:00+00:00,112.03600311279297,126.54499816894531
2019-04-19 00:00:00+00:00,111.98899841308594,125.82099914550781
2019-04-22 00:00:00+00:00,111.91000366210938,125.8270034790039
2019-04-23 00:00:00+00:00,111.92900085449219,126.01200103759766
2019-04-24 00:00:00+00:00,111.87699890136719,125.55000305175781
2019-04-25 00:00:00+00:00,112.12999725341797,125.12699890136719
2019-04-26 00:00:00+00:00,111.53900146484375,124.29900360107422
2019-04-29 00:00:00+00:00,111.59300231933594,124.50199890136719
